StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 5:10,12/13/2019 5:15,IP Address,107.242.117.60,100,291,TRUE,12/13/2019 5:15,R_2D7FeW6WjxUflHf,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Something else,No affiliation ,,,Neither,,,,,,,,,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Ensuring citizens have equal access to the ballot box",Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Strongly oppose,Neither favor nor oppose,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Neither favor nor oppose,Somewhat favor,Online voter registration|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Making Election Day a holiday|Literacy test for voting|Voting rights for non-citizen permanent residents|Voter ID laws|Mandatory voting|Ballots only printed in English|Voting rights for felons,Female,,African-American/Black,18 to 24 years,5df36362-8073-d4a4-ad93-71d399610b99,FL_53,D3R3
12/13/2019 5:13,12/13/2019 5:15,IP Address,107.77.173.44,100,111,TRUE,12/13/2019 5:15,R_3P5CNeskF9OwsYA,,,,,41.84829712,-87.65170288,anonymous,EN,60,82,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Independent,,,,Closer to Democratic,Very important,,Extremely well,,Somewhat,,Some of the time,,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote",Limiting voting to only English-speaking Americans,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Neither favor nor oppose,Neither favor nor oppose,Somewhat oppose,Neither favor nor oppose,Somewhat favor,Somewhat favor,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Same-day registration|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Vote-by-mail|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Mandatory voting|Voter ID laws|Literacy test for voting|Voting rights for felons,Female,,"White, non-Hispanic",35 to 44 years,5df3641b-71f2-0cca-937a-5924912d8a99,FL_52,D2R2
12/13/2019 5:11,12/13/2019 5:15,IP Address,174.239.15.211,100,240,TRUE,12/13/2019 5:15,R_3JIvKlKxXSrvjm0,,,,,21.31329346,-157.822998,anonymous,EN,0,100,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Republican,,,Strong,,,Very important,,Extremely well,,A great deal,,All of the time,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Preventing voter fraud",Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Encouraging as many people as possible to vote,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Strongly favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Strongly oppose,Mandatory voting|Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Vote-by-mail|Online voter registration|Same-day registration|Ballots only printed in English|Voter ID laws|Voting rights for non-citizen permanent residents|Making Election Day a holiday,Male,,"White, non-Hispanic",45 to 54 years,5df36392-1522-6a84-da6d-487d43f54246,FL_53,D2R2
12/13/2019 5:13,12/13/2019 5:15,IP Address,174.80.173.205,100,151,TRUE,12/13/2019 5:15,R_29z3VYKsd7gXYsx,,,,,33.02420044,-85.0719986,anonymous,EN,,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Independent,,,,Neither,,,,,,,,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Ensuring citizens have equal access to the ballot box|Encouraging only informed citizens to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Encouraging only informed citizens to vote,Neither favor nor oppose,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat favor,Mandatory voting|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Ballots only printed in English|Voter ID laws|Vote-by-mail|Same-day registration|Voting rights for felons|Literacy test for voting,Female,,"White, non-Hispanic",25 to 34 years,5df36419-c0e5-dadd-3bec-a81c2d41a222,FL_52,D2R2
12/13/2019 5:13,12/13/2019 5:16,IP Address,172.58.175.168,100,136,TRUE,12/13/2019 5:16,R_2bJsSA2yxBrqaA1,,,,,28.57879639,-81.43959808,anonymous,EN,35,65,Somewhat disagree,Somewhat disagree,Strongly agree,Independent,,,,Neither,,,,,,,,,Preventing voter fraud,"Encouraging only informed citizens to vote|Preventing voter fraud|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box",Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Limiting voting to only English-speaking Americans,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Strongly oppose,Somewhat favor,Strongly favor,Somewhat oppose,Somewhat favor,Strongly favor,Strongly oppose,Voting rights for felons|Same-day registration|Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination|Making Election Day a holiday|Ballots only printed in English|Voter ID laws|Mandatory voting|Voting rights for non-citizen permanent residents|Online voter registration|Vote-by-mail,Male,,"White, non-Hispanic",25 to 34 years,5df3644d-ca9f-1757-9585-38bef21ae704,FL_53,D1R3
12/13/2019 5:13,12/13/2019 5:16,IP Address,108.185.145.129,100,160,TRUE,12/13/2019 5:16,R_1jJQDtj0TMF1N7q,,,,,34.04699707,-118.2750015,anonymous,EN,99,6,Somewhat disagree,Somewhat disagree,Somewhat disagree,Democrat,,Strong,,,Very important,,Very well,,Somewhat,,All of the time,,Encouraging only informed citizens to vote,"Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Ensuring citizens have equal access to the ballot box,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging as many people as possible to vote,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Strongly oppose,Somewhat oppose,Strongly oppose,Strongly favor,Somewhat favor,Somewhat favor,Somewhat favor,Ballots only printed in English|Making Election Day a holiday|Vote-by-mail|Online voter registration|Same-day registration|A new Voting Rights Act establishing federal protections against racial discrimination|Voting rights for felons|Voting rights for non-citizen permanent residents|Literacy test for voting|Mandatory voting|Voter ID laws,Female,,"White, non-Hispanic",35 to 44 years,5df36423-c97d-e1e7-be8a-762e99e9fb98,FL_52,D2R1
12/13/2019 5:13,12/13/2019 5:16,IP Address,99.33.69.2,100,170,TRUE,12/13/2019 5:16,R_1rADbJieEWcI3Ok,,,,,34.06750488,-118.3520966,anonymous,EN,34,1,Strongly disagree,Strongly disagree,Strongly agree,Independent,,,,Closer to Democratic,Not very important,,Not very well,,Very little,,Some of the time,,Preventing voter fraud,"Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Strongly oppose,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Strongly oppose,Strongly favor,Strongly oppose,Strongly favor,Somewhat oppose,Vote-by-mail|Voting rights for non-citizen permanent residents|Mandatory voting|Voting rights for felons|Making Election Day a holiday|A new Voting Rights Act establishing federal protections against racial discrimination|Online voter registration|Same-day registration|Voter ID laws|Ballots only printed in English|Literacy test for voting,Female,,African-American/Black,25 to 34 years,5df3640b-f156-a259-acfd-bedf372ec9d6,FL_52,D3R3
12/13/2019 5:12,12/13/2019 5:16,IP Address,172.58.46.128,100,210,TRUE,12/13/2019 5:16,R_2AEBnYQh36iOHVR,,,,,47.60920715,-122.3314056,anonymous,EN,43,50,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Independent,,,,Closer to Democratic,Not very important,,Not very well,,Very little,,Rarely,,Preventing voter fraud,"Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans",Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Strongly favor,Neither favor nor oppose,Somewhat favor,Somewhat favor,Strongly favor,Strongly favor,Somewhat favor,Strongly oppose,Somewhat oppose,Strongly favor,Voting rights for felons|Making Election Day a holiday|Vote-by-mail|Same-day registration|Voting rights for non-citizen permanent residents|Voter ID laws|Ballots only printed in English|Online voter registration|Mandatory voting|Literacy test for voting|A new Voting Rights Act establishing federal protections against racial discrimination,Female,,"White, non-Hispanic",,5df363e8-ddeb-4647-f654-299b1ee1df6a,FL_53,D2R3
12/13/2019 5:11,12/13/2019 5:16,IP Address,98.4.75.127,100,278,TRUE,12/13/2019 5:16,R_2bPsjrvPHgRbYA8,,,,,43.09300232,-78.96350098,anonymous,EN,78,48,Somewhat agree,Somewhat agree,Somewhat disagree,Independent,,,,Closer to Democratic,Very important,,Very well,,Somewhat,,Most of the time,,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote",Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Neither favor nor oppose,Neither favor nor oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat oppose,Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Online voter registration|Mandatory voting|Same-day registration|Literacy test for voting|Voting rights for non-citizen permanent residents|Voting rights for felons|Voter ID laws|Making Election Day a holiday,Male,,African-American/Black,45 to 54 years,5df363a7-6f64-4dc1-1b0c-dd95dd15cc6b,FL_53,D3R1
12/13/2019 5:12,12/13/2019 5:16,IP Address,108.54.70.103,100,255,TRUE,12/13/2019 5:16,R_12Mu8LNScB5Ur6F,,,,,40.77459717,-73.47609711,anonymous,EN,89,21,Somewhat disagree,Somewhat agree,Strongly disagree,Democrat,,Strong,,,Very important,,Very well,,Somewhat,,Most of the time,,Ensuring citizens have equal access to the ballot box,"Preventing voter fraud|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box",Encouraging as many people as possible to vote,Preventing voter fraud,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Neither favor nor oppose,Strongly favor,Somewhat favor,Somewhat favor,Strongly oppose,Somewhat favor,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Neither favor nor oppose,Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Vote-by-mail|Voting rights for non-citizen permanent residents|Voting rights for felons|Same-day registration|Voter ID laws|Mandatory voting|Online voter registration|Making Election Day a holiday,Male,,"White, non-Hispanic",25 to 34 years,5df363da-0916-02bf-fe6f-2728dd6a022e,FL_52,D3R1
