StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 5:19,12/13/2019 5:20,0,73.1.27.194,100,52,1,12/13/2019 5:20,R_1dB3ZpBVd5em4DL,,,,,26.3164978,-80.27480316,anonymous,EN,43,46,3,3,3,4,,,,3,,,,,,,,,5,2|3|5|1|4|6,1,4,3,6,3,3,3,3,3,3,3,3,3,3,3,11|5|10|8|1|7|2|3|4|6|9,1,,1,2,5df36576-d5f8-b8c2-d211-49386175416f,FL_52,Control
12/13/2019 5:18,12/13/2019 5:20,0,73.132.152.206,100,125,1,12/13/2019 5:20,R_Cf6eVIFtpyLOTjb,,,,,39.15460205,-75.49530029,anonymous,EN,100,3,3,3,3,1,,1,,,3,,4,,3,,5,,2,2|5|4|6|1|3,4,1,3,5,4,4,4,3,4,3,3,5,3,3,4,4|3|5|2|7|1|10|11|8|6|9,1,,1,4,5df36546-9240-174d-f9a4-603d5d60e6e2,FL_52,D2R3
12/13/2019 5:16,12/13/2019 5:20,0,207.144.59.233,100,272,1,12/13/2019 5:20,R_3PYalRxCKA1G9pf,,,,,34.49899292,-82.01429749,anonymous,EN,,,1,1,3,3,,,,3,,,,,,,,,1,1|3|4|6|2|5,4,2,5,3,2,5,5,5,4,5,3,5,5,4,1,4|5|9|1|2|11|8|6|7|3|10,1,,1,3,5df364c2-c15e-3215-7781-76557bfa8af5,FL_53,D3R2
12/13/2019 5:19,12/13/2019 5:21,0,68.202.163.181,100,96,1,12/13/2019 5:21,R_1jHBRwxKaYkfp26,,,,,29.12809753,-82.29750061,anonymous,EN,70,13,3,3,3,1,,2,,,3,,3,,3,,3,,1,5|6|4|1|2|3,4,2,3,6,3,4,3,5,3,3,4,3,3,4,4,11|8|3|10|2|9|7|1|6|4|5,2,,1,3,5df36589-ed21-4c0e-a650-e73417c2eccb,FL_52,Q70
12/13/2019 5:17,12/13/2019 5:21,0,72.188.217.192,100,196,1,12/13/2019 5:21,R_2QmnKruE5gV8sc0,,,,,28.63540649,-81.48880005,anonymous,EN,29,100,3,3,4,2,,,2,,,2,,2,,3,,2,4,4|1|2|3|5|6,3,2,1,5,3,5,2,5,2,5,,3,2,5,2,9|5|6|2|7|8|10|4|3|11|1,2,,1,3,5df36547-df14-128e-d788-689e36086379,FL_53,Q70
12/13/2019 5:15,12/13/2019 5:21,0,100.33.105.18,100,335,1,12/13/2019 5:21,R_2B8PuIvv3WnCvE0,,,,,40.69520569,-73.6595993,anonymous,EN,49,50,2,2,3,3,,,,3,,,,,,,,,2,5|3|2|4|6|1,1,4,5,6,4,1,4,1,3,3,4,3,5,2,1,8|7|4|11|5|10|9|6|2|1|3,1,,1,4,5df36497-4c40-ee8c-51b0-d87c7ae83f14,FL_52,D3R1
12/13/2019 5:14,12/13/2019 5:21,0,73.176.110.197,100,381,1,12/13/2019 5:21,R_27OqAIf3KTws2P4,,,,,41.43899536,-87.60269928,anonymous,EN,,65,1,3,4,4,,,,1,,1,,1,,1,,2,4,4|6|3|2|5|1,1,5,2,6,4,1,4,4,3,4,4,5,2,1,3,4|3|2|9|6|5|11|7|1|8|10,2,,2,3,5df36466-42b4-eb3a-aaff-65fcd1d2da74,FL_52,D3R1
12/13/2019 5:16,12/13/2019 5:21,0,74.128.142.103,100,268,1,12/13/2019 5:21,R_tKvxyjabP4hGA5r,,,,,39.0249939,-84.43920135,anonymous,EN,72,17,1,2,1,1,,2,,,2,,3,,2,,1,,1,1|6|5|2|4|3,2,4,3,5,3,3,4,4,3,3,1,4,3,3,3,5|9|8|4|7|6|10|1|3|11|2,2,,3,4,5df364e1-ed8f-0b7f-cb2a-2853cf819154,FL_52,D2R1
12/13/2019 5:18,12/13/2019 5:21,0,73.177.177.8,100,182,1,12/13/2019 5:21,R_1cZEdHSvn75vkuo,,,,,37.33920288,-77.41750336,anonymous,EN,,100,2,4,4,3,,,,1,,3,,3,,3,,3,4,1|3|5|2|4|6,1,2,5,6,5,5,3,5,3,5,5,3,5,1,1,3|5|8|4|2|6|7|11|10|1|9,1,,1,3,5df3655e-b5af-dc71-9416-1b754408d1d6,FL_53,Control
12/13/2019 5:18,12/13/2019 5:21,0,24.210.117.144,100,182,1,12/13/2019 5:21,R_3rZelUIhEj7l1Tz,,,,,39.85620117,-82.8789978,anonymous,EN,81,21,3,3,2,1,,1,,,3,,3,,4,,4,,2,3|2|4|6|5|1,4,6,1,5,3,3,4,3,3,5,5,4,3,3,4,9|2|3|10|11|6|8|7|5|4|1,1,,1,,5df36548-3261-ad9a-bba2-798ab1988504,FL_52,D3R2
12/13/2019 5:20,12/13/2019 5:21,0,47.30.190.188,100,86,1,12/13/2019 5:21,R_C7WpS5X38p5GEXn,,,,,28.65040588,77.23721313,anonymous,EN,100,100,3,4,5,1,,1,,,3,,3,,3,,4,,2,2|6|3|5|1|4,3,6,5,1,2,5,5,4,4,4,5,5,5,5,4,1|8|10|3|5|2|11|4|7|9|6,1,,4,3,5df365d2-5681-8aec-381a-46d9b3a5e0dd,FL_52,Control
12/13/2019 5:10,12/13/2019 5:21,0,74.174.111.105,100,651,1,12/13/2019 5:21,R_2aDLDMsNa0eJIVs,,,,,28.52999878,-81.40570068,anonymous,EN,75,25,1,1,1,3,,,,2,2,,2,,2,,3,,4,3|1|5|6|4|2,2,6,3,5,4,5,2,2,1,2,4,4,5,5,3,1|10|6|8|9|2|3|7|5|4|11,1,,1,4,5df36360-8a26-3b30-8d93-6d8981249fed,FL_53,Control
12/13/2019 5:19,12/13/2019 5:21,0,64.130.122.110,100,117,1,12/13/2019 5:21,R_1K3WMtGwE3jdEZi,,,,,31.43580627,-85.64299774,anonymous,EN,50,52,1,2,2,3,,,,3,,,,,,,,,1,6|3|1|2|4|5,4,6,3,5,2,3,5,3,3,2,2,2,4,4,2,8|6|11|10|9|4|1|3|5|2|7,1,,1,2,5df36592-0ab7-f409-e339-0d368713b2c2,FL_52,D1R3
12/13/2019 5:16,12/13/2019 5:21,0,99.203.202.213,100,309,1,12/13/2019 5:21,R_3GfevivBLOYwJqN,,,,,39.21510315,-76.7539978,anonymous,EN,80,50,1,1,2,1,,2,,,2,,3,,3,,1,,5,6|5|4|3|2|1,1,4,2,6,5,3,2,3,1,3,5,5,1,4,3,5|3|4|7|1|6|9|8|2|10|11,1,,1,3,5df364d8-46d2-eb06-4296-fc1944caf85a,FL_53,D1R1
12/13/2019 5:14,12/13/2019 5:21,0,108.240.190.95,100,420,1,12/13/2019 5:21,R_1Q0cjeJjmPFeXLc,,,,,38.56739807,-121.3199997,anonymous,EN,75,63,2,3,2,2,,,1,,,3,,4,,2,,4,3,5|1|3|6|2|4,5,6,1,2,3,2,3,3,2,4,3,3,2,2,3,1|4|9|8|2|10|11|6|5|7|3,2,,3,3,5df36462-a28e-4a89-4f79-4c7a6e49247e,FL_53,D2R2
12/13/2019 5:18,12/13/2019 5:21,0,23.126.165.42,100,210,1,12/13/2019 5:21,R_2uL1Zm7bxK9eI14,,,,,35.34359741,-86.20880127,anonymous,EN,2,2,1,1,5,3,,,,3,,,,,,,,,1,1|6|3|4|2|5,4,2,5,6,4,4,4,3,1,1,1,5,3,5,1,1|5|8|6|7|2|3|11|9|4|10,1,,2,3,5df36532-c32a-4293-b855-ded0f57ab6ff,FL_52,Q70
12/13/2019 5:18,12/13/2019 5:21,0,73.81.152.146,100,175,1,12/13/2019 5:21,R_0xhaIXhlUjsqoZH,,,,,40.01719666,-75.08830261,anonymous,EN,,100,5,3,4,2,,,1,,,4,,4,,4,,5,2,4|5|6|2|1|3,4,1,5,6,5,5,3,5,5,1,4,5,4,1,1,8|9|2|3|7|5|1|4|10|11|6,2,,1,4,5df36542-701f-e1ae-8ae0-262c12f924ce,FL_52,D1R1
12/13/2019 5:16,12/13/2019 5:21,0,68.115.111.101,100,338,1,12/13/2019 5:21,R_5d5FpyfmafgqKk1,,,,,44.15519714,-93.99610138,anonymous,EN,24,65,1,3,4,3,,,,1,,2,,2,,2,,1,5,1|5|3|4|2|6,4,1,2,6,4,4,2,2,2,4,2,3,3,3,1,5|1|3|10|6|11|9|4|7|2|8,1,,1,7,5df364bc-3234-bdd1-1235-80025deb2207,FL_53,D3R2
12/13/2019 5:20,12/13/2019 5:21,0,99.203.79.246,100,80,1,12/13/2019 5:21,R_1EXnvuMIbovIaF6,,,,,41.84829712,-87.65170288,anonymous,EN,93,23,4,2,3,1,,1,,,3,,3,,3,,3,,3,2|3|1|4|6|5,6,1,2,5,3,4,4,3,2,2,4,2,2,2,4,3|6|7|4|9|2|5|8|11|10|1,2,,2,2,5df365c1-9bf8-b922-6514-65f9bac0f0ef,FL_53,D3R3
12/13/2019 5:18,12/13/2019 5:21,0,99.203.65.50,100,198,1,12/13/2019 5:21,R_1eCCMgwq0q57X6A,,,,,41.08410645,-81.52210236,anonymous,EN,55,22,3,1,4,1,,1,,,3,,3,,2,,3,,5,3|5|6|2|1|4,1,2,4,6,2,5,4,4,1,1,3,1,1,1,5,5|2|11|7|9|10|6|1|8|4|3,1,,2,3,5df36564-92b5-8025-88ab-7c9c84e81d22,FL_52,D1R1
12/13/2019 5:17,12/13/2019 5:22,0,99.203.96.176,100,274,1,12/13/2019 5:22,R_2OHeVbXNe6PjxCD,,,,,36.167099,-86.78610229,anonymous,EN,4,74,1,2,4,3,,,,1,,3,,2,,3,,2,4,1|3|6|2|4|5,5,1,6,2,5,3,1,1,1,1,5,5,4,5,1,2|6|1|3|10|5|8|7|9|11|4,1,,1,4,5df36502-1980-f26e-dfc9-8fa5bbc127fc,FL_52,D1R1
12/13/2019 5:20,12/13/2019 5:22,0,24.99.163.145,100,108,1,12/13/2019 5:22,R_1jPoMWzdCUYfn4a,,,,,33.69340515,-84.44799805,anonymous,EN,100,,1,2,3,1,,1,,,3,,3,,3,,5,,5,1|6|5|3|2|4,1,6,,2,4,5,5,5,4,5,5,4,5,5,3,10|3|2|4|8|11|7|1|9|5|6,2,,2,,5df365cf-8959-78c7-8b4e-c3bafc19119b,FL_52,D2R3
12/13/2019 5:14,12/13/2019 5:22,0,172.58.19.54,100,468,1,12/13/2019 5:22,R_22CWVuqSOKQzt5k,,,,,33.84049988,-117.9525986,anonymous,EN,42,79,1,3,2,1,,1,,,2,,3,,2,,4,,4,1|2|5|4|3|6,1,5,2,6,3,1,3,3,2,3,3,4,4,3,3,2|7|11|8|1|4|5|6|9|3|10,2,,3,4,5df36440-97c5-1597-ed4b-eac340979430,FL_52,Control
12/13/2019 5:16,12/13/2019 5:22,0,107.204.75.212,100,317,1,12/13/2019 5:22,R_2uQfsKW2YyMwGNm,,,,,32.7651062,-117.1276016,anonymous,EN,80,12,3,1,4,1,,1,,,3,,3,,4,,2,,1,4|2|1|6|3|5,4,3,2,5,3,3,4,5,2,5,2,5,3,5,4,10|5|2|3|7|4|6|1|8|9|11,2,,2,,5df36502-1205-492b-bf08-3b28fc4e3f95,FL_52,D3R2
12/13/2019 5:20,12/13/2019 5:22,0,24.188.54.39,100,86,1,12/13/2019 5:22,R_27asEBdzAIbgsGc,,,,,40.5802002,-74.35939789,anonymous,EN,80,62,3,4,4,1,,2,,,3,,4,,3,,4,,1,6|5|1|3|2|4,6,3,5,2,5,4,4,5,4,4,5,5,4,4,5,5|1|2|8|4|11|10|7|9|6|3,2,,1,4,5df365da-7054-7163-3884-5daac7298439,FL_52,D2R3
12/13/2019 5:17,12/13/2019 5:22,0,99.203.17.196,100,296,1,12/13/2019 5:22,R_2VCk7cakg48QzTC,,,,,39.21510315,-76.7539978,anonymous,EN,82,,1,1,1,1,,2,,,2,,2,,3,,5,,1,5|1|3|6|2|4,2,3,4,5,1,2,3,3,3,2,1,5,1,5,4,9|1|11|2|6|4|7|3|8|10|5,1,,1,5,5df36511-53de-161e-aa34-5c9f61de35f3,FL_52,D2R2
12/13/2019 5:16,12/13/2019 5:22,0,174.96.162.172,100,386,1,12/13/2019 5:22,R_1i9g9k4D9skAYaR,,,,,40.59120178,-83.12580109,anonymous,EN,90,14,3,1,2,1,,1,,,4,,4,,4,,5,,2,5|6|4|2|3|1,3,1,4,5,5,5,5,5,1,5,3,5,1,5,5,5|9|7|2|10|8|4|1|3|6|11,1,,1,3,5df364e0-c837-1e7f-d183-674b28c03df6,FL_53,D2R3
12/13/2019 5:21,12/13/2019 5:22,0,24.20.4.190,100,106,1,12/13/2019 5:22,R_3qQB0UnfRbg7rNY,,,,,44.0196991,-123.1007996,anonymous,EN,60,66,5,4,4,3,,,,2,3,,3,,3,,4,,4,4|6|5|2|1|3,6,2,3,1,3,3,3,3,3,3,3,3,3,3,3,8|11|2|1|5|10|4|3|9|6|7,1,,5,5,5df365e0-6e0e-24fb-2afa-fe322832fcb5,FL_53,D1R1
12/13/2019 5:21,12/13/2019 5:23,0,71.74.133.105,100,97,1,12/13/2019 5:23,R_3LjYHDgOIGgRK5s,,,,,41.37219238,-82.10870361,anonymous,EN,57,34,3,1,1,3,,,,1,,2,,3,,3,,5,4,6|4|1|5|2|3,1,6,2,3,5,5,1,5,2,5,3,5,5,2,2,2|5|1|4|6|3|8|11|9|7|10,1,,3,3,5df365f5-2454-3e6f-207b-1a360a732d0a,FL_52,Q70
12/13/2019 5:17,12/13/2019 5:23,0,68.74.128.87,100,337,1,12/13/2019 5:23,R_3OqAGTcOqcZTGP0,,,,,26.09899902,-80.18219757,anonymous,EN,86,16,1,1,1,1,,1,,,4,,4,,4,,5,,3,4|2|6|1|5|3,2,1,6,5,1,5,5,5,2,5,4,5,1,5,4,6|4|9|5|2|10|8|3|1|11|7,1,,1,7,5df36502-7de9-c1c2-e311-0e36919ad630,FL_52,D2R2
12/13/2019 5:17,12/13/2019 5:23,0,75.132.138.230,100,317,1,12/13/2019 5:23,R_vHWQpck7jx8x76V,,,,,38.59599304,-90.00710297,anonymous,EN,71,60,2,2,2,3,,,,3,,,,,,,,,4,5|4|2|6|1|3,2,1,3,5,4,3,3,3,2,2,4,4,4,4,3,4|3|2|9|5|6|7|11|8|1|10,2,,1,3,5df36545-ba68-df1c-5a32-02a5743af278,FL_52,Control
12/13/2019 5:15,12/13/2019 5:23,0,69.245.226.201,100,439,1,12/13/2019 5:23,R_2fIPhaFQRUwaMWs,,,,,40.75950623,-86.35959625,anonymous,EN,47,62,1,1,1,2,,,2,,,2,,2,,2,,1,4,5|6|3|4|2|1,1,2,,,5,5,1,5,1,1,3,5,4,3,1,1|6|2|8|10|7|3|4|11|9|5,2,,1,4,5df364c0-8d64-05fb-941f-bf1486af51db,FL_52,D2R1
12/13/2019 5:17,12/13/2019 5:23,0,69.221.210.3,100,365,1,12/13/2019 5:23,R_rcnUVrOQIY3EFX3,,,,,33.58320618,-84.54989624,anonymous,EN,92,0,1,3,3,1,,1,,,3,,3,,3,,4,,1,2|1|5|4|6|3,4,2,3,6,2,4,3,5,2,4,1,1,3,3,5,3|8|7|5|2|4|10|1|11|9|6,1,,2,5,5df364e3-9e35-0555-f36c-fcb69555ffaa,FL_52,Control
12/13/2019 5:18,12/13/2019 5:23,0,104.33.137.48,100,285,1,12/13/2019 5:23,R_3PbOdicgOURbkLW,,,,,34.12449646,-117.3133011,anonymous,EN,61,8,3,1,5,1,,1,,,3,,2,,3,,2,,1,3|4|6|2|1|5,4,2,6,5,3,5,2,4,2,4,1,5,2,4,4,2|7|6|10|5|11|8|9|3|4|1,1,,2,5,5df36536-d843-f446-ebc9-3c92d56e45c3,FL_53,D2R2
12/13/2019 5:19,12/13/2019 5:23,0,24.159.17.106,100,255,1,12/13/2019 5:23,R_1HPbGlN951kCc25,,,,,36.57989502,-82.57330322,anonymous,EN,71,25,1,1,1,1,,2,,,2,,3,,2,,1,,1,6|5|1|2|4|3,2,4,5,3,4,1,5,1,1,2,2,5,1,1,5,2|11|6|4|10|5|3|8|1|7|9,1,,1,4,5df36562-5911-b59f-7eb9-dd2b01b8dc17,FL_53,D3R2
12/13/2019 5:18,12/13/2019 5:23,0,99.21.77.55,100,286,1,12/13/2019 5:23,R_2DZVU2OcZNs5zJ0,,,,,33.87890625,-117.5353012,anonymous,EN,100,,5,3,2,1,,1,,,4,,4,,4,,5,,1,6|3|2|4|1|5,2,4,5,3,5,4,5,5,1,5,5,5,1,4,5,8|3|7|2|6|10|4|5|1|11|9,1,,3,2,5df3654c-6528-8ec7-69e5-881d6ba4e0ac,FL_52,D3R1
12/13/2019 5:14,12/13/2019 5:23,0,166.224.147.73,100,521,1,12/13/2019 5:23,R_1hQEmZ8wNT27InA,,,,,35.46620178,-97.51679993,anonymous,EN,72,58,2,3,3,3,,,,2,3,,3,,3,,2,,1,4|1|3|2|5|6,2,4,5,6,3,4,4,4,1,4,2,5,2,5,2,8|1|2|11|7|4|6|3|10|5|9,1,,1,4,5df36473-6e58-0c87-8e88-7feb2525050a,FL_53,D2R1
12/13/2019 5:21,12/13/2019 5:23,0,107.77.192.140,100,142,1,12/13/2019 5:23,R_22mqCgRi3Weea2q,,,,,42.4651947,-83.37129974,anonymous,EN,100,7,2,2,4,1,,1,,,4,,3,,4,,5,,3,5|3|1|4|6|2,1,2,5,4,1,5,5,5,5,4,2,5,1,5,4,7|6|10|5|2|8|9|11|4|3|1,1,,1,3,5df365d7-333f-a189-74b6-a09c0e2e30e0,FL_53,D1R3
12/13/2019 5:18,12/13/2019 5:23,0,67.191.112.180,100,315,1,12/13/2019 5:23,R_1N9Omtf0ZlUeoPb,,,,,27.79200745,-80.48069763,anonymous,EN,84,58,2,2,1,3,,,,2,2,,2,,3,,3,,4,3|4|1|6|5|2,2,1,6,5,5,4,1,1,1,2,4,3,2,2,2,6|10|11|2|9|5|7|4|3|1|8,1,,1,7,5df36557-bf58-e737-86c6-fca8d29aaf0f,FL_52,D1R3
12/13/2019 5:20,12/13/2019 5:23,0,76.4.58.50,100,180,1,12/13/2019 5:23,R_2Xh6I3wR1IM6keJ,,,,,30.00430298,-95.17469788,anonymous,EN,10,1,1,5,5,3,,,,3,,,,,,,,,3,2|4|5|3|6|1,1,2,4,5,1,5,5,5,1,2,1,5,1,5,2,6|10|11|8|2|4|3|7|9|1|5,1,,2,5,5df365b1-897b-ef3d-a5a6-fda375c0f9b7,FL_52,D3R3
12/13/2019 5:20,12/13/2019 5:23,0,98.181.244.180,100,191,1,12/13/2019 5:23,R_2ALkt1y84hdDRIS,,,,,35.98539734,-115.1193008,anonymous,EN,31,15,1,1,1,1,,2,,,2,,2,,2,,2,,4,4|3|5|6|2|1,3,2,1,5,4,4,2,4,4,4,4,4,5,1,1,11|10|9|5|4|6|1|8|2|3|7,2,,1,6,5df365b2-0a79-4bfb-337f-91da79ef57f7,FL_53,D3R1
12/13/2019 5:22,12/13/2019 5:23,0,205.169.57.102,100,91,1,12/13/2019 5:23,R_3oMy63K1CwqC46K,,,,,28.57589722,-81.39569855,anonymous,EN,100,94,5,5,5,2,,,1,,,4,,,,4,,5,3,3|4|5|2|6|1,1,4,5,2,5,4,5,4,4,5,5,5,5,5,4,8|7|2|10|9|11|3|6|5|1|4,2,,1,4,5df36641-f0e2-9e71-0f75-2404f59a982f,FL_52,D3R3
12/13/2019 5:21,12/13/2019 5:23,0,170.178.254.23,100,133,1,12/13/2019 5:23,R_2q1T9DhNGexC4NZ,,,,,42.59910583,-90.47489929,anonymous,EN,48,97,2,2,2,2,,,1,,,4,,4,,4,,5,2,5|6|2|4|1|3,1,5,6,4,3,3,4,3,2,3,3,5,4,5,1,4|1|5|9|6|2|7|3|8|10|11,1,,1,5,5df365fe-cddc-7848-3cea-690689643a67,FL_52,D2R1
12/13/2019 5:20,12/13/2019 5:23,0,99.203.84.163,100,184,1,12/13/2019 5:23,R_bCII8k7ytgxL9Xr,,,,,38.85279846,-77.30200195,anonymous,EN,85,12,3,1,3,1,,1,,,3,,3,,3,,3,,3,3|6|5|2|4|1,2,4,1,5,4,4,3,4,1,3,3,5,3,4,3,6|5|11|1|7|3|2|10|4|9|8,1,,2,3,5df365c3-7f8d-4441-e472-870c3d766b9e,FL_52,Control
12/13/2019 5:20,12/13/2019 5:23,0,68.7.9.89,100,229,1,12/13/2019 5:23,R_3kh3H9bHNeCerEm,,,,,32.67730713,-117.047699,anonymous,EN,100,8,1,3,1,1,,1,,,4,,4,,3,,5,,2,4|2|3|6|5|1,4,1,3,5,3,3,5,2,4,2,1,5,1,4,4,5|6|11|7|3|9|2|4|8|1|10,1,,3,2,5df36592-5008-98a3-56c3-80e5f4b4517a,FL_52,D1R3
12/13/2019 5:19,12/13/2019 5:24,0,172.58.223.210,100,253,1,12/13/2019 5:24,R_1mDSJ8MdcIAxdYd,,,,,42.36399841,-71.02649689,anonymous,EN,48,51,1,3,1,3,,,,3,,,,,,,,,2,1|3|2|6|4|5,1,4,6,5,3,3,3,5,1,5,3,3,3,1,1,7|4|6|5|8|2|9|11|3|10|1,1,,1,5,5df36595-a5a1-1219-7320-29748bb2eb57,FL_53,D2R3
12/13/2019 5:21,12/13/2019 5:24,0,47.147.20.216,100,165,1,12/13/2019 5:24,R_3dPSih0DCDgJDO5,,,,,34.00320435,-117.9617004,anonymous,EN,71,30,3,2,3,1,,2,,,3,,3,,3,,3,,3,5|6|3|4|2|1,1,4,2,6,4,3,2,4,3,4,2,3,2,3,3,1|8|6|5|4|10|11|3|7|9|2,1,,5,3,5df36605-c174-8265-46d6-70f54de3bc24,FL_53,D3R1
12/13/2019 5:21,12/13/2019 5:24,0,107.77.240.71,100,143,1,12/13/2019 5:24,R_8v3SYMrqkONaeYx,,,,,38.65829468,-77.24810028,anonymous,EN,,,5,5,5,4,,,,3,,,,,,,,,3,4|2|1|5|3|6,6,5,1,2,5,5,5,5,5,5,5,5,5,5,5,3|4|7|8|11|5|6|9|1|2|10,1,,2,3,5df36633-f938-d036-38ec-479d8682d918,FL_53,Q70
12/13/2019 5:20,12/13/2019 5:24,0,172.58.143.242,100,254,1,12/13/2019 5:24,R_9Nc2XwVlCNNumVX,,,,,41.7696991,-87.69850159,anonymous,EN,60,69,3,4,2,2,,,2,,,3,,3,,3,,4,6,6|2|5|4|1|3,1,4,2,5,3,4,4,5,3,5,4,2,5,5,1,5|3|11|10|4|7|6|1|2|9|8,2,,1,6,5df3659d-df96-defd-8684-2f9fef1bf199,FL_53,D3R3
12/13/2019 5:17,12/13/2019 5:24,0,74.72.17.137,100,430,1,12/13/2019 5:24,R_81FwAAVJXUHWhoJ,,,,,40.67999268,-73.77500153,anonymous,EN,77,54,1,2,4,1,,2,,,2,,3,,3,,4,,6,4|6|2|1|5|3,1,4,2,5,1,4,5,4,1,5,3,4,5,1,5,6|9|11|2|5|7|10|1|8|4|3,1,,1,4,5df364e9-1aa6-c664-8780-0fc09bd1a111,FL_53,D3R1
12/13/2019 5:21,12/13/2019 5:25,0,192.24.221.34,100,234,1,12/13/2019 5:25,R_1LefYXlJkwm2Wx1,,,,,39.00549316,-84.6006012,anonymous,EN,100,,2,3,5,1,,1,,,4,,4,,4,,5,,5,2|5|4|6|3|1,1,4,2,3,3,4,5,5,2,5,3,5,1,1,4,2|6|7|4|5|9|1|10|8|3|11,1,,1,2,5df365ea-32d2-2515-df68-5988b5590666,FL_52,D3R1
12/13/2019 5:18,12/13/2019 5:25,0,70.126.133.47,100,364,1,12/13/2019 5:25,R_2QtGAt44nGSLmTx,,,,,27.98829651,-82.29910278,anonymous,EN,48,2,4,3,2,1,,2,,,3,,3,,3,,3,,1,6|1|5|2|4|3,2,4,3,5,4,4,3,4,3,3,3,4,2,2,4,11|8|6|2|5|4|1|9|3|7|10,2,,3,4,5df3658c-ad38-818f-4391-e8ba3b833649,FL_53,D2R2
12/13/2019 5:13,12/13/2019 5:25,0,172.58.203.23,100,698,1,12/13/2019 5:25,R_2OI0WpiIpz3W8y2,,,,,39.92329407,-75.23130035,anonymous,EN,86,22,2,1,1,1,,1,,,4,,4,,4,,5,,1,2|1|6|3|5|4,2,5,4,3,5,4,1,5,1,5,4,5,1,5,4,9|10|6|3|2|4|11|8|1|5|7,2,,3,6,5df36445-78e7-e4bf-4d38-a75f09f4d214,FL_52,D3R1
12/13/2019 5:22,12/13/2019 5:25,0,107.77.199.224,100,177,1,12/13/2019 5:25,R_2VpsFF44N9SdPn7,,,,,32.80079651,-96.78839874,anonymous,EN,50,50,3,3,3,3,,,,3,,,,,,,,,3,1|4|2|6|3|5,1,5,2,4,2,3,2,4,1,1,2,4,1,4,4,8|7|5|9|10|4|1|6|2|3|11,1,,2,2,5df36638-2ac2-9bfa-6235-5d32464475a9,FL_52,D3R1
12/13/2019 5:20,12/13/2019 5:25,0,75.168.24.92,100,317,1,12/13/2019 5:25,R_3e8skPUldrwhK12,,,,,44.91520691,-93.32219696,anonymous,EN,94,15,4,3,3,1,,2,,,2,,3,,3,,4,,3,6|2|1|4|5|3,4,2,1,6,4,4,4,4,4,4,2,4,4,3,3,5|8|10|11|7|2|3|6|1|9|4,2,,3,4,5df365aa-7304-2518-722c-7d1910e79f1b,FL_52,D3R1
12/13/2019 5:18,12/13/2019 5:25,0,174.228.132.197,100,456,1,12/13/2019 5:25,R_1JEKYQEE1Peqksa,,,,,28.00360107,-82.55919647,anonymous,EN,50,51,3,5,1,1,,2,,,1,,1,,2,,1,,1,6|1|5|2|3|4,6,4,2,5,5,3,3,1,2,1,4,1,5,4,1,2|4|8|5|9|1|7|11|10|3|6,1,,1,7,5df3654c-1da2-b9d7-a2f5-56c90b5558dc,FL_52,D1R3
12/13/2019 5:20,12/13/2019 5:25,0,174.200.15.156,100,345,1,12/13/2019 5:25,R_24ooR8Ozll6gLJl,,,,,40.706604,-74.20269775,anonymous,EN,40,70,4,3,1,2,,,2,,,2,,2,,3,,1,3,4|6|3|2|5|1,5,2,1,4,3,5,5,4,5,4,5,5,5,5,5,1|9|10|5|2|11|6|3|7|4|8,1,,5,3,5df36599-b8bb-c0cc-93ee-acf28756d0f1,FL_53,D2R1
12/13/2019 5:23,12/13/2019 5:25,0,50.24.95.216,100,122,1,12/13/2019 5:25,R_1r7Jx1fakwA2XR7,,,,,30.60319519,-96.31359863,anonymous,EN,0,100,3,3,3,2,,,1,,,4,,4,,4,,4,4,3|1|5|6|4|2,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,11|2|8|9|5|10|4|1|6|3|7,2,,1,4,5df3668c-e1fb-31e3-bb7d-4ac6f2a8e806,FL_53,D3R3
12/13/2019 5:15,12/13/2019 5:26,0,65.33.79.125,100,618,1,12/13/2019 5:26,R_21tDzaIAJ1M773i,,,,,28.02059937,-82.45739746,anonymous,EN,72,19,4,4,5,1,,1,,,3,,3,,4,,4,,3,3|5|1|2|6|4,2,4,5,1,4,4,4,4,5,4,5,4,4,4,4,1|8|9|3|2|10|7|5|6|4|11,1,,3,2,5df3648d-ab50-1795-48de-010e26fa5777,FL_53,D2R1
